index,Station,Event,Ev_lat,Ev_lon,Depth,Mag,Baz,Phase,SCPhi,SCPhi_std,SCdt,SCdt_std,RCPhi,RCPhi_std,RCdt,RCdt_std,RCcoeff_corrcted,Null,Quality,CpH
151,AM.BAUR,20180819_042858,-16.9783,-178.0332,415.6,6.8,68.44,SKKS,-28.56,44.75,3.9,0.98,-81.56,44.75,0.5,0.98,1,TRUE,Fair,0.63
152,AM.BYUR,20190301_085042,-14.7016,-70.135,267,7,274.43,SKS,48.43,15.75,1.3,0.45,54.43,44.75,1.3,0.98,0.34,FALSE,Good,0.39
153,AM.BYUR,20110101_095658,-26.8513,-63.2373,584.3,7,258.85,SKS,73.85,44.75,3.9,0.98,-44.15,44.75,3.9,0.98,1,TRUE,Good,0.9
154,AM.BYUR,20110113_164310,-20.6703,168.4717,29.7,6,84.52,SKS,-0.48,44.75,3.2,0.98,38.52,44.75,0.3,0.98,-0.45,TRUE,Fair,0.88
155,AM.BYUR,20110407_131123,17.2651,-94.1439,165.1,6.7,317.48,SKS,40.48,44.75,3.9,0.98,79.48,44.75,0,0.98,-0.29,TRUE,Fair,0.84
156,AM.BYUR,20110601_125521,-37.5547,-73.8322,10,6.3,252.49,SKS,61.49,6.5,3.9,0.8,10.49,44.75,0.4,0.98,0.18,TRUE,Fair,0.87
157,AM.BYUR,20111014_033515,-6.6259,147.9311,43.2,6.5,86.04,SKS,-60.96,44.75,1.1,0.98,37.04,44.75,3.5,0.98,1,FALSE,Poor,0.74
158,AM.BYUR,20111027_001524,-17.9419,-179.4302,606,6,71.99,SKS,-0.01,44.75,3.9,0.98,-28.01,44.75,0.2,0.98,1,TRUE,Fair,0.71
159,AM.BYUR,20111122_184816,-15.3083,-65.1634,560.3,6.6,270.59,SKS,64.59,44.75,1.4,0.98,-82.41,44.75,2.8,0.98,-0.31,TRUE,Fair,0.6
160,AM.BYUR,20111211_095456,-56.049,-28.2135,130.6,6.3,215.82,SKS,-71.18,44.75,3.9,0.98,50.82,44.75,0.2,0.98,1,TRUE,Fair,0.82
161,AM.BYUR,20120121_184713,14.933,-93.1422,63.5,6.2,315.25,SKS,62.25,44.75,3.9,0.98,-58.75,44.75,0.4,0.98,1,TRUE,Fair,0.64
162,AM.BYUR,20120417_071349,-5.5336,147.125,208.2,6.9,85.72,SKS,79.72,44.75,0.9,0.98,39.72,44.75,0.2,0.98,0.4,TRUE,Good,0.95
163,AM.BYUR,20120514_100039,-17.7968,-69.7926,108.7,6.3,271.4,SKS,49.4,44.75,1.5,0.98,-39.6,44.75,3.3,0.98,0.94,FALSE,Poor,0.38
164,AM.BYUR,20120528_050723,-28.021,-63.1134,591.1,6.7,257.64,SKS,73.64,44.75,3.9,0.98,23.64,44.75,0.3,0.98,1,TRUE,Fair,0.82
165,AM.BYUR,20120607_160318,-15.9117,-72.4723,106.7,6.2,274.93,SKS,11.93,44.75,3.9,0.98,-28.07,17.25,0.2,0.6,-0.55,TRUE,Good,0.9
166,AM.BYUR,20120728_200359,-4.654,153.1678,58.8,6.5,80.97,SKS,-21.03,5.75,3.8,0.7,-78.03,44.75,0.6,0.98,1,TRUE,Fair,0.82
167,AM.BYUR,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.48,SKS,64.48,44.75,1.6,0.98,30.48,44.75,0.9,0.98,0.98,TRUE,Fair,0.74
168,AM.BYUR,20150323_045137,-18.3544,-69.1883,127.1,6.4,270.49,SKS,84.49,28.75,3.9,0.92,32.49,44.75,0.1,0.98,0.35,TRUE,Fair,0.83
169,AM.BYUR,20110830_065741,-6.3592,126.7502,467.2,6.9,99.55,SKS,-86.45,44.75,2.9,0.98,44.55,44.75,0.3,0.98,1,TRUE,Fair,0.88
170,AM.BYUR,20130406_044236,-3.4714,138.4743,69.4,7,89.77,SKS,-24,19.75,0.9,0.62,-48.23,44.75,0.7,0.98,-0.48,FALSE,Fair,0.55
171,AM.BYUR,20130514_003226,18.7672,145.2903,611.7,6.8,68.61,SKS,-53.39,9.5,1.6,0.38,-80.39,44.75,1.3,0.98,1,TRUE,Fair,0.37
172,AM.BYUR,20110101_095658,-26.8513,-63.2373,584.3,7,258.85,SKS,75.85,44.75,2.7,0.98,-43.15,44.75,3.9,0.98,1,TRUE,Fair,0.76
173,AM.BYUR,20111214_050457,-7.5278,146.814,128.5,7.1,87.49,SKS,-7.51,17.25,3.6,0.92,-53.51,44.75,0.3,0.98,1,TRUE,Fair,0.89
174,AM.BYUR,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.48,SKS,64.48,44.75,1.6,0.98,29.48,44.75,0.9,0.98,0.98,TRUE,Fair,0.72
175,AM.BYUR,20170614_072905,14.9823,-91.9882,94,6.9,314.29,SKS,16.29,44.75,2,0.98,-45.71,44.75,2.4,0.98,1,TRUE,Fair,0.71
176,AM.BYUR,20170713_033608,-4.7722,153.1958,34.78,6.4,81.04,SKS,-16.96,44.75,3.4,0.98,-69.96,44.75,0.4,0.98,1,TRUE,Fair,0.72
177,AM.BYUR,20190530_090328,13.1462,-89.3663,25,6.6,310.92,SKS,34.92,44.75,3.9,0.98,74.92,44.75,0.1,0.98,1,TRUE,Fair,0.83
178,AM.BYUR,20171024_104747,-7.2364,123.0401,549.19,6.7,102.63,SKS,7.63,1.25,3.9,0.3,-39.37,44.75,0.1,0.98,1,TRUE,Good,0.98
179,AM.BYUR,20190619_172448,-2.243,138.4599,10,6.3,88.84,SKS,-7.16,44.75,1.9,0.98,-52.16,44.75,0.3,0.98,1,TRUE,Fair,0.79
180,AM.BYUR,20190624_025339,-6.4078,129.1692,212,7.3,98.01,SKS,-86.99,44.75,1.5,0.98,50.01,44.75,0.2,0.98,1,TRUE,Good,0.96
181,AM.BYUR,20190714_053923,-18.2237,120.3574,10,6.6,112.55,SKS,15.55,1.5,3.7,0.4,-32.45,44.75,0.2,0.98,1,TRUE,Fair,0.88
182,AM.BYUR,20110131_060326,-21.9987,-175.5367,69.3,6,73.25,SKKS,43.25,44.75,3.9,0.98,-31.75,44.75,0,0.98,0.93,TRUE,Good,0.92
183,AM.BYUR,20110729_074222,-23.7284,179.8252,522.8,6.7,79.46,SKKS,-19.54,44.75,3.3,0.98,-67.54,44.75,0.3,0.98,1,TRUE,Good,0.95
184,AM.BYUR,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.48,SKKS,-13.52,2.25,3.9,0.25,26.48,44.75,0,0.98,1,TRUE,Good,0.99
185,AM.BYUR,20150520_003052,-19.3863,-175.4708,198.6,6,69.97,SKKS,36.97,44.75,3.9,0.98,-39.03,44.75,0.6,0.98,1,TRUE,Good,0.93
186,AM.BYUR,20170415_081943,-23.2706,-67.7655,155,6.2,264.96,SKKS,61.96,44.75,3.9,0.98,-9.04,44.75,0.7,0.98,1,TRUE,Good,0.91
187,AM.GERK,20181211_022632,-58.5981,-26.4656,164.66,7.1,213.23,SKS,-74.77,44.75,1,0.98,68.23,44.75,0.6,0.98,1,TRUE,Fair,0.8
188,AM.GERK,20190301_085042,-14.7016,-70.135,267,7,274.98,SKS,-1.02,2.25,3.8,0.58,-48.02,44.75,0.4,0.98,1,TRUE,Good,0.97
189,AM.GERK,20200717_025022,-7.8386,147.7754,73,7,87.7,SKS,-5.3,44.75,3.2,0.98,-54.3,44.75,0.2,0.98,1,TRUE,Fair,0.86
190,AM.GERK,20140629_075256,-55.4757,-28.3956,15.1,6.8,216.69,SKS,-67.31,19,1.9,0.9,81.69,44.75,0.7,0.98,0.94,TRUE,Fair,0.83
191,AM.GERK,20140629_143249,-55.4186,-28.224,11.9,6,216.68,SKS,29.68,44.75,3.9,0.98,-19.32,44.75,0.2,0.98,0.94,TRUE,Fair,0.79
192,AM.GERK,20140707_112354,14.724,-92.4614,53,6.9,315.27,SKS,-37.73,44.75,1,0.98,4.27,44.75,0.2,0.98,1,TRUE,Good,0.95
193,AM.GERK,20140729_104613,17.81,-95.501,99,6.4,319.69,SKS,54.69,44.75,3.9,0.98,-73.31,44.75,0.2,0.98,1,TRUE,Fair,0.83
194,AM.GERK,20140824_232141,-14.52,-73.535,70,6.8,277.5,SKS,3.5,44.75,3.9,0.98,-43.5,17.75,0.1,0.4,-0.61,TRUE,Fair,0.85
195,AM.GERK,20140824_232143,-14.589,-73.45,74.4,6.8,277.38,SKS,3.38,44.75,3.9,0.98,-43.62,42,0.1,0.98,-0.36,TRUE,Fair,0.85
196,AM.GERK,20140925_091352,-9.4478,156.3501,19.7,6.1,83.28,SKS,-31.72,4.25,3.6,0.33,-20.72,44.75,3.9,0.98,-0.42,FALSE,Poor,0.66
197,AM.GERK,20150123_034727,-17.064,168.5545,223.9,6.8,81.49,SKS,-79.51,44.75,1.8,0.98,63.49,44.75,3.4,0.98,1,TRUE,Fair,0.49
198,AM.GERK,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.97,SKS,81.97,44.75,3.9,0.98,-55.03,44.75,0.1,0.98,1,TRUE,Fair,0.89
199,AM.GERK,20150216_220054,-55.5186,-28.2292,18.1,6.3,216.59,SKS,-49.41,44.75,3.9,0.98,76.59,44.75,0.2,0.98,0.75,TRUE,Fair,0.32
200,AM.GERK,20150323_045137,-18.3544,-69.1883,127.1,6.4,271.02,SKS,-86.98,44.75,3.9,0.98,-43.98,44.75,0.1,0.98,0.21,TRUE,Good,0.92
201,AM.GERK,20150501_080605,-5.1981,151.7512,63.6,6.7,82.97,SKS,-21.03,44.75,0.7,0.98,-52.03,16.75,0.3,0.38,-0.78,TRUE,Fair,0.83
202,AM.GERK,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.97,SKS,79.97,44.75,3.9,0.98,-53.03,44.75,0,0.98,1,TRUE,Fair,0.62
203,AM.GERK,20180121_010642,-18.8524,-69.4564,116,6.3,270.73,SKS,-3.27,44.75,2.2,0.98,-45.27,44.75,0.2,0.98,-0.44,TRUE,Good,0.97
204,AM.GERK,20180308_173951,-4.3853,153.1874,22.53,6.8,81.36,SKS,-23.64,44.75,1.5,0.98,-60.64,44.75,0.7,0.98,1,TRUE,Fair,0.63
205,AM.GERK,20180509_075755,-5.8916,151.7962,10,6,83.49,SKS,79.49,44.75,3.9,0.98,-57.51,44.75,0.1,0.98,1,TRUE,Good,0.91
206,AM.GERK,20181101_221951,-19.5882,-69.2923,102,6.2,269.93,SKS,72.93,44.75,0.5,0.98,39.93,44.75,0.3,0.98,1,TRUE,Good,0.96
207,AM.GERK,20190217_143555,-3.3412,152.1319,368.12,6.4,81.25,SKS,-24.75,44.75,0.6,0.98,-50.75,44.75,0.3,0.98,1,TRUE,Good,0.99
208,AM.GERK,20200603_073534,-23.2955,-68.4217,96.84,6.8,265.81,SKS,-15.19,4.5,2.7,0.7,-63.19,44.75,0.7,0.98,1,TRUE,Fair,0.81
209,AM.GERK,20171024_104747,-7.2364,123.0401,549.19,6.7,103.2,SKS,-78.8,44.75,3.9,0.98,54.2,21.5,0.1,0.5,-0.61,TRUE,Good,0.97
210,AM.GERK,20180325_201447,-6.6247,129.8138,169,6.4,98.32,SKS,-87.68,44.75,3,0.98,41.32,44.75,0.1,0.98,1,TRUE,Good,0.96
211,AM.GERK,20180728_170723,-7.1221,122.7474,577.48,6,103.31,SKS,-83.69,24.25,3.2,0.58,49.31,44.75,0.2,0.98,1,TRUE,Fair,0.83
212,AM.GERK,20180821_213147,10.7791,-62.907,146.18,7.3,290.09,SKS,-44.91,44.75,0.4,0.98,-25.91,44.75,0.3,0.98,1,TRUE,Fair,0.78
213,AM.GERK,20180828_070811,-10.8859,124.1187,14,6.2,105.22,SKS,10.22,44.75,3.8,0.98,-39.78,44.75,0.3,0.98,0.35,TRUE,Fair,0.82
214,AM.GERK,20190619_172448,-2.243,138.4599,10,6.3,89.41,SKS,-11.59,44.75,0.7,0.98,-46.59,44.75,0.3,0.98,1,TRUE,Fair,0.85
215,AM.GERK,20190624_025339,-6.4078,129.1692,212,7.3,98.58,SKS,89.58,44.75,1.9,0.98,48.58,44.75,0.4,0.98,1,TRUE,Good,0.96
216,AM.GERK,20200506_135356,-6.7949,129.8613,107,6.8,98.42,SKS,1.42,25.75,3.9,0.85,42.42,44.75,0.1,0.98,1,TRUE,Fair,0.84
217,AM.GERK,20200613_210830,18.9317,145.1116,622,6.2,69.13,SKS,-77.87,44.75,0.5,0.98,-69.87,44.75,0.5,0.98,1,TRUE,Fair,0.82
218,AM.GERK,20200821_040952,-6.6869,123.4829,627.76,6.9,102.5,SKS,7.5,44.75,2.8,0.98,-38.5,44.75,0.1,0.98,1,TRUE,Good,0.92
219,AM.GERK,20150123_034727,-17.064,168.5545,223.9,6.8,81.49,SKKS,-12.51,44.75,3.9,0.98,-59.51,44.75,0.2,0.98,0.96,TRUE,Good,0.93
220,AM.GERK,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.97,SKKS,-9.03,44.75,2.2,0.98,-54.03,16.75,0.2,0.25,-0.82,TRUE,Good,0.93
221,AM.GERK,20180114_091845,-15.7589,-74.7095,39,7.1,277.19,SKKS,4.19,44.75,3.9,0.98,49.19,44.75,0.1,0.98,0.29,TRUE,Fair,0.85
222,AM.GERK,20181205_041436,-21.9814,169.3156,10,6,85.98,SKKS,-10.02,19,2.1,0.92,-53.02,44.75,0.3,0.98,1,TRUE,Good,0.97
223,AM.GERK,20190118_131832,-19.2079,168.6329,45.06,6,83.57,SKKS,-23.43,44.75,3.9,0.98,-76.43,44.75,1.2,0.98,1,TRUE,Fair,0.88
224,AM.GERK,20190731_150233,-16.1985,167.9982,181,6.6,81.06,SKKS,88.06,44.75,3.1,0.98,-47.94,44.75,0.4,0.98,1,TRUE,Fair,0.83
225,AM.GERK,20200603_073534,-23.2955,-68.4217,96.84,6.8,265.81,SKKS,-16.19,44.75,2.1,0.98,-50.19,44.75,0.6,0.98,1,TRUE,Good,0.9
226,AM.KECH,20150211_185720,-23.0653,-66.6621,203.6,6.7,265.01,SKS,79.01,44.75,2,0.98,35.01,44.75,0.3,0.98,1,TRUE,Fair,0.87
227,AM.KECH,20150323_045137,-18.3544,-69.1883,127.1,6.4,271.09,SKS,53.09,44.75,1,0.98,-73.91,44.75,3.8,0.98,1,TRUE,Fair,0.67
228,AM.KECH,20150907_084609,-24.2427,179.1278,535,6,82.34,SKS,87.34,15,2.9,0.9,-51.66,44.75,0.4,0.98,0.45,TRUE,Fair,0.87
229,AM.KECH,20150916_140322,-6.0114,151.4768,6,6.1,84.28,SKS,-9.72,44.75,3.9,0.98,-52.72,41,0,0.98,-0.43,TRUE,Fair,0.8
230,AM.KECH,20141014_035137,12.5893,-88.072,63.9,7.3,310.49,SKS,32.49,44.75,3.9,0.98,-19.51,44.75,0.4,0.98,1,TRUE,Fair,0.83
231,AM.KECH,20150211_185720,-23.0653,-66.6621,203.6,6.7,265.01,SKS,79.01,44.75,2,0.98,35.01,44.75,0.3,0.98,1,TRUE,Fair,0.85
232,AM.KECH,20150211_185720,-23.0653,-66.6621,203.6,6.7,265.01,SKKS,-89.99,44.75,3.9,0.98,49.01,44.75,0,0.98,1,TRUE,Fair,0.89
233,AM.KECH,20150921_053934,-31.5757,-71.7431,30,6.1,258.88,SKKS,-2.12,44.75,3.9,0.98,48.88,44.75,0.1,0.98,1,TRUE,Good,0.95
234,AM.LICH,20180110_025131,17.4743,-83.5193,10,7.5,309.51,SKS,-45.49,44.75,3.9,0.98,-85.49,44.75,0,0.98,0.93,TRUE,Fair,0.89
235,AM.LICH,20131016_103100,-6.4787,154.9648,58,6.8,81.58,SKS,83.58,44.75,1.2,0.98,-53.42,15.25,0.1,0.18,-0.89,TRUE,Fair,0.87
236,AM.LICH,20131113_234548,-60.3091,-47.2872,10,6,217.47,SKS,-87.53,44.75,1.5,0.98,78.47,44.75,1.4,0.98,0.19,FALSE,Poor,0.43
237,AM.LICH,20140316_211628,-19.9051,-70.6156,9.4,6.7,270.51,SKS,8.51,44.75,3.9,0.98,59.51,44.75,0.4,0.98,1,TRUE,Fair,0.82
238,AM.LICH,20140411_202913,11.7198,-86.014,142.3,6.6,307.81,SKS,-48.19,44.75,3.9,0.98,88.81,16.25,0.1,0.3,-0.79,TRUE,Good,0.94
239,AM.LICH,20140707_112354,14.724,-92.4614,53,6.9,315.16,SKS,-32.84,12.5,2.1,0.85,5.16,44.75,0.7,0.98,0.32,TRUE,Fair,0.75
240,AM.LICH,20150916_140322,-6.0114,151.4768,6,6.1,83.58,SKS,-12.42,44.75,1.7,0.98,-55.42,44.75,0.3,0.98,-0.44,TRUE,Fair,0.85
241,AM.LICH,20121012_003131,-4.8858,134.0822,34.6,6.6,94.11,SKS,29.11,12.5,0.6,0.18,43.11,12,0.5,0.1,-0.98,TRUE,Fair,0.8
242,AM.LICH,20121210_165309,-6.4969,129.8684,161.5,7.1,98.06,SKS,68.06,44.75,0.6,0.98,51.06,44.75,0.5,0.98,1,TRUE,Fair,0.88
243,AM.LICH,20130406_044236,-3.4714,138.4743,69.4,7,90.19,SKS,5.19,1.25,3.9,0.33,-37.81,44.75,0,0.98,1,TRUE,Good,0.96
244,AM.LICH,20131201_012415,-7.0288,128.4151,25.9,6.5,99.4,SKS,14.4,44.75,3.1,0.98,63.4,44.75,0.2,0.98,1,TRUE,Good,0.96
245,AM.LICH,20140113_040104,18.9922,-66.8685,30.9,6.3,298.54,SKS,-38.46,17.25,0.6,0.3,-15.46,19.5,0.4,0.38,-0.97,TRUE,Fair,0.89
246,AM.LICH,20121107_163549,14.0318,-92.0669,38.7,7.4,314.4,SKS,-38.6,44.75,3.9,0.98,12.4,44.75,0.1,0.98,1,TRUE,Good,0.93
247,AM.LICH,20140412_201438,-11.2581,162.1387,15.3,7.6,80.51,SKS,-15.49,23,2.6,0.95,-58.49,44.75,0.3,0.98,1,TRUE,Good,0.91
248,AM.LICH,20170614_072905,14.9823,-91.9882,94,6.9,314.9,SKS,36.9,44.75,3.3,0.98,-2.1,44.75,0.6,0.98,1,TRUE,Good,0.97
249,AM.LICH,20170713_033608,-4.7722,153.1958,34.78,6.4,81.44,SKS,-21.56,44.75,1.1,0.98,2.44,44.75,3.5,0.98,1,TRUE,Good,0.97
250,AM.LICH,20170923_125302,16.7732,-94.9509,9.62,6.1,318.52,SKS,21.52,44.75,3.9,0.98,-49.48,44.75,0.3,0.98,1,TRUE,Fair,0.86
251,AM.LICH,20180308_173951,-4.3853,153.1874,22.53,6.8,81.14,SKS,87.14,0.5,1.8,0.25,-56.86,44.75,0.3,0.98,1,TRUE,Good,0.92
252,AM.LICH,20180509_075755,-5.8916,151.7962,10,6,83.27,SKS,79.27,44.75,3.9,0.98,-59.73,44.75,0,0.98,1,TRUE,Fair,0.88
253,AM.LICH,20160729_211826,18.5439,145.541,207.62,7.7,69.04,SKS,73.04,44.75,3.9,0.98,-58.96,44.75,0.1,0.98,0.98,TRUE,Good,0.96
254,AM.LICH,20160823_193944,-7.2805,122.4255,532.4,6,103.52,SKS,-85.48,44.75,1.2,0.98,54.52,44.75,0.3,0.98,0.94,TRUE,Fair,0.88
255,AM.LICH,20171024_104747,-7.2364,123.0401,549.19,6.7,103.08,SKS,37.08,21.5,0.3,0.58,59.08,17.25,0.2,0.18,-0.96,TRUE,Good,0.9
256,AM.LICH,20180211_231415,13.8205,146.4377,10,6,71.99,SKS,-10.01,44.25,3.9,0.95,-49.01,44.75,0.2,0.98,1,TRUE,Good,0.91
257,AM.LICH,20180728_170723,-7.1221,122.7474,577.48,6,103.19,SKS,-78.81,44.75,3.9,0.98,55.19,44.75,0.1,0.98,1,TRUE,Fair,0.85
258,AM.LICH,20180821_213147,10.7791,-62.907,146.18,7.3,289.98,SKS,-74.02,44.75,2.7,0.98,60.98,44.75,0.2,0.98,1,TRUE,Good,0.95
259,AM.LICH,20180828_070811,-10.8859,124.1187,14,6.2,105.09,SKS,17.09,44.75,3.3,0.98,59.09,18,0,0.4,-0.67,TRUE,Fair,0.85
260,AM.LICH,20131123_074832,-17.1613,-176.5188,370.1,6.5,68.88,SKKS,77.88,41.75,2.7,0.92,-50.12,44.75,0.4,0.98,1,TRUE,Fair,0.88
261,AM.LICH,20140316_211628,-19.9051,-70.6156,9.4,6.7,270.51,SKKS,8.51,44.75,1.5,0.98,50.51,44.75,0.4,0.98,1,TRUE,Fair,0.68
262,AM.LICH,20140326_032936,-26.1642,179.2589,495.6,6.4,83.34,SKKS,1.34,2,2.5,0.5,43.34,44.75,0.4,0.98,1,TRUE,Good,0.94
263,AM.LICH,20140403_015829,-20.3644,-70.5007,10.6,6.6,269.99,SKKS,25.99,44.75,1.7,0.98,55.99,44.75,1.2,0.98,1,TRUE,Good,0.95
264,AM.LICH,20140504_092515,-25.9072,178.2219,627.3,6.4,83.78,SKKS,2.78,11,3.6,0.88,52.78,44.75,0.5,0.98,1,TRUE,Fair,0.79
265,AM.LICH,20170509_135210,-14.5884,167.3767,169,6.8,79.67,SKKS,85.67,2,3.3,0.62,-47.33,44.75,0.2,0.98,0.98,TRUE,Good,0.91
266,AM.LICH,20180819_042858,-16.9783,-178.0332,415.6,6.8,70.1,SKKS,79.1,44.75,2.3,0.98,-58.9,44.75,0.3,0.98,-0.35,TRUE,Good,0.92
267,AM.MAGY,20161124_184348,11.9597,-88.8355,10.34,7,310.05,SKS,28.05,4.25,3.9,0.53,-21.95,44.75,0.5,0.98,1,TRUE,Good,0.94
268,AM.MAGY,20180906_154914,-18.4952,179.3555,617.87,7.9,73.1,SKS,-20.9,44.75,3.9,0.98,-68.9,44.75,0.1,0.98,1,TRUE,Fair,0.87
269,AM.MAGY,20181211_022632,-58.5981,-26.4656,164.66,7.1,213.18,SKS,-86.82,16.25,0.9,0.43,69.18,44.75,0.8,0.98,1,FALSE,Fair,0.69
270,AM.MAGY,20190222_101722,-2.199,-77.0231,132.36,7.5,290.34,SKS,-85.66,44.75,1.7,0.98,68.34,44.75,0.8,0.98,0.99,TRUE,Fair,0.81
271,AM.MAGY,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.98,SKS,-9.02,44.75,3.9,0.98,-58.02,44.75,0.1,0.98,1,TRUE,Fair,0.86
272,AM.MAGY,20150323_045137,-18.3544,-69.1883,127.1,6.4,270.98,SKS,85.98,44.75,3.9,0.98,35.98,44.75,0.1,0.98,1,TRUE,Good,0.92
273,AM.MAGY,20150330_081801,-15.4394,-172.905,15.2,6.3,62.34,SKS,53.34,44.75,3.9,0.98,-89.66,44.75,0,0.98,1,TRUE,Good,0.9
274,AM.MAGY,20150916_140322,-6.0114,151.4768,6,6.1,83.07,SKS,-10.93,44.75,2.9,0.98,-55.93,44.75,0.2,0.98,1,TRUE,Good,0.93
275,AM.MAGY,20141206_220510,-6.11,130.4829,116,6,97.01,SKS,17.01,44.75,2.6,0.98,64.01,44.75,0.5,0.98,1,TRUE,Fair,0.82
276,AM.MAGY,20150227_134505,-7.358,122.4906,559.1,7,103.22,SKS,83.22,44.75,0.7,0.98,52.22,44.75,0.4,0.98,1,TRUE,Fair,0.87
277,AM.MAGY,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.98,SKS,-9.02,44.75,3.9,0.98,-58.02,44.75,0.1,0.98,1,TRUE,Good,0.91
278,AM.MAGY,20170305_224753,-5.9945,149.3619,37,6.3,84.49,SKS,87.49,44.75,3.9,0.98,-43.51,44.75,0.1,0.98,1,TRUE,Good,0.95
279,AM.MAGY,20170713_033608,-4.7722,153.1958,34.78,6.4,80.91,SKS,-14.09,3.25,3.9,0.8,-61.09,44.75,0.2,0.98,0.34,TRUE,Fair,0.89
280,AM.MAGY,20180228_024545,-6.1673,142.4795,16,6.1,89.21,SKS,73.21,44.75,3.9,0.98,10.21,44.75,0.8,0.98,1,TRUE,Good,0.9
281,AM.MAGY,20180308_173951,-4.3853,153.1874,22.53,6.8,80.62,SKS,67.62,44.75,1.2,0.98,30.62,44.75,0.5,0.98,1,TRUE,Fair,0.82
282,AM.MAGY,20180509_075755,-5.8916,151.7962,10,6,82.75,SKS,77.75,44.75,3.9,0.98,30.75,44.75,0.2,0.98,1,TRUE,Good,0.96
283,AM.MAGY,20180713_094649,-18.9332,169.0224,169.16,6.4,81.87,SKS,64.87,44.75,1.7,0.98,27.87,44.75,0.8,0.98,1,TRUE,Good,0.92
284,AM.MAGY,20180910_041902,-31.7447,-179.3728,115,6.9,89.15,SKS,78.15,7,2.3,0.78,36.15,44.75,0.6,0.98,1,TRUE,Fair,0.89
285,AM.MAGY,20190201_161413,14.7628,-92.2981,67.93,6.6,314.73,SKS,26.73,1.5,3.3,0.22,21.73,44.75,3,0.98,1,TRUE,Fair,0.81
286,AM.MAGY,20190217_143555,-3.3412,152.1319,368.12,6.4,80.54,SKS,64.54,44.75,0.9,0.98,30.54,44.75,0.4,0.98,0.98,TRUE,Good,0.98
287,AM.MAGY,20200603_073534,-23.2955,-68.4217,96.84,6.8,265.85,SKS,81.85,44.75,2.4,0.98,35.85,23.25,0.2,0.98,-0.57,TRUE,Good,0.94
288,AM.MAGY,20161221_001714,-7.5082,127.9206,152,6.7,99.74,SKS,49.74,12.75,1.1,0.23,64.74,19,1.1,0.55,-0.93,FALSE,Fair,0.62
289,AM.MAGY,20171024_104747,-7.2364,123.0401,549.19,6.7,102.77,SKS,-89.23,10.25,1.8,0.75,56.77,44.75,0.6,0.98,1,TRUE,Fair,0.83
290,AM.MAGY,20180325_201447,-6.6247,129.8138,169,6.4,97.84,SKS,88.84,44.75,2.5,0.98,42.84,44.75,0.5,0.98,1,TRUE,Fair,0.87
291,AM.MAGY,20180821_213147,10.7791,-62.907,146.18,7.3,289.67,SKS,-74.33,44.75,3,0.98,61.67,44.75,0.1,0.98,1,TRUE,Good,0.9
292,AM.MAGY,20180828_070811,-10.8859,124.1187,14,6.2,104.75,SKS,-83.25,44.75,1.7,0.98,56.75,44.75,0.4,0.98,0.98,TRUE,Fair,0.82
293,AM.MAGY,20190619_172448,-2.243,138.4599,10,6.3,88.87,SKS,-8.13,44.75,3.9,0.98,-58.13,44.75,0.1,0.98,1,TRUE,Good,0.98
294,AM.MAGY,20190624_025339,-6.4078,129.1692,212,7.3,98.1,SKS,86.1,1.25,1.5,0.15,53.1,44.75,0.5,0.98,1,TRUE,Fair,0.8
295,AM.MAGY,20200821_040952,-6.6869,123.4829,627.76,6.9,102.06,SKS,-82.94,44.75,1.7,0.98,56.06,21.75,0.2,0.8,-0.49,TRUE,Good,0.91
296,AM.MAGY,20150123_034727,-17.064,168.5545,223.9,6.8,80.38,SKKS,77.38,44.75,3.9,0.98,29.38,44.75,0.1,0.98,1,TRUE,Good,0.93
297,AM.MAGY,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.98,SKKS,0.98,18.75,1.5,0.75,39.98,44.75,0.3,0.9,-0.86,TRUE,Good,0.94
298,AM.MAGY,20151020_215202,-14.8595,167.3028,135,7.1,79.23,SKKS,65.23,44.75,1,0.98,33.23,44.75,0.4,0.98,1,TRUE,Fair,0.89
299,AM.MAGY,20170218_121017,-23.8613,-66.6592,222,6.3,264.22,SKKS,-88.78,44.75,1.9,0.98,-46.78,44.75,0.4,0.98,0.33,TRUE,Good,0.94
300,AM.MAGY,20180114_091845,-15.7589,-74.7095,39,7.1,277.16,SKKS,8.16,44.75,3.9,0.98,54.16,44.75,0.1,0.98,1,TRUE,Fair,0.74
301,AM.MAGY,20180713_094649,-18.9332,169.0224,169.16,6.4,81.87,SKKS,69.87,44.75,1.4,0.98,28.87,44.75,0.5,0.98,1,TRUE,Good,0.98
302,AM.MAGY,20180819_042858,-16.9783,-178.0332,415.6,6.8,69.09,SKKS,-89.91,44.75,0.3,0.98,-65.91,44.75,0.2,0.98,1,TRUE,Good,0.91
303,AM.MAGY,20200603_073534,-23.2955,-68.4217,96.84,6.8,265.85,SKKS,-8.15,44.75,3.2,0.98,-54.15,44.75,0.3,0.98,0.32,TRUE,Fair,0.8
